Dates,Spot A,Vol A,Spot B,Vol B,Spot C,Vol C
2014-10-16 00:00:00,24.065,29.181,171.7767,21.602,55.08,24.744
2014-10-17 00:00:00,24.418,28.435,173.8876,20.113,56.2,23.51
2014-10-20 00:00:00,24.94,27.681,161.5182,20.453,56.63,23.045
2014-10-21 00:00:00,25.618,26.758,155.9114,20.545,57.93,21.756
2014-10-22 00:00:00,25.748,26.949,154.536,20.496,57.45,22.377
2014-10-23 00:00:00,26.208,26.692,154.9085,20.241,58.06,21.852
2014-10-24 00:00:00,26.305,26.805,154.813,20.191,58.74,21.614
2014-10-27 00:00:00,26.278,26.953,154.6124,20.162,58.64,21.61
2014-10-28 00:00:00,26.685,26.83,156.2648,19.483,59.63,20.853
2014-10-29 00:00:00,26.835,26.99,156.1311,19.551,59.29,20.842
2014-10-30 00:00:00,26.745,26.78,156.9812,19.455,59.39,20.719
2014-10-31 00:00:00,27,26.389,157.029,19.159,60.48,20.31
2014-11-03 00:00:00,27.35,26.527,156.9908,19.197,60.88,20.222
2014-11-04 00:00:00,27.15,26.292,155.3574,19.414,60.25,20.415
2014-11-05 00:00:00,27.215,26.159,154.5646,19.395,61.15,20.216
2014-11-06 00:00:00,27.175,26.1,154.2208,19.398,61.23,20.315
2014-11-07 00:00:00,27.253,25.868,154.8034,19.209,61.47,20.243
2014-11-10 00:00:00,27.208,25.716,156.1598,18.827,61.93,19.658
2014-11-11 00:00:00,27.425,25.556,155.9783,18.744,61.37,19.721
2014-11-12 00:00:00,27.813,25.428,154.6602,18.824,60.56,19.948
2014-11-13 00:00:00,28.205,26.026,155.4911,18.638,60.23,19.653
2014-11-14 00:00:00,28.545,26.391,156.7997,18.86,60.28,19.647
2014-11-17 00:00:00,28.498,26.861,156.7997,18.933,60.38,19.533
2014-11-18 00:00:00,28.868,26.766,154.6315,19.111,60.53,19.447
2014-11-19 00:00:00,28.668,27.032,154.1921,19.334,60.6,19.307
2014-11-20 00:00:00,29.078,26.826,153.4375,19.305,60.12,19.572
2014-11-21 00:00:00,29.118,26.955,153.705,19.104,60.45,19.142
2014-11-24 00:00:00,29.656,27.009,154.8798,18.948,60.96,18.841
2014-11-25 00:00:00,29.4,26.924,154.5073,19.006,60.3,19.158
2014-11-26 00:00:00,29.75,26.797,154.6888,18.993,60.34,19.254
2014-11-28 00:00:00,29.733,27.255,154.8989,19.021,60.16,19.114
2014-12-01 00:00:00,28.768,27.84,154.2972,19.23,60,19.486
2014-12-02 00:00:00,28.658,27.761,155.3765,19.068,61.08,19.331
2014-12-03 00:00:00,28.983,27.662,157.1436,19.064,61.54,19.204
2014-12-04 00:00:00,28.873,27.938,156.6947,19.008,61.38,19.163
2014-12-05 00:00:00,28.75,27.817,155.9496,18.992,62.7,19.114
2014-12-08 00:00:00,28.1,28.761,154.6028,19.34,62.67,19.336
2014-12-09 00:00:00,28.53,28.865,155.6822,19.463,62.45,19.749
2014-12-10 00:00:00,27.988,29.981,153.3134,20.259,60.68,20.613
2014-12-11 00:00:00,27.905,30.103,153.8483,20.168,61.14,20.762
2014-12-12 00:00:00,27.433,31.043,148.4134,21.956,60.04,22.13
2014-12-15 00:00:00,27.056,30.99,146.1974,22.319,59.16,23.122
2014-12-16 00:00:00,26.686,31.542,144.6214,22.488,58.43,23.345
2014-12-17 00:00:00,27.353,30.721,145.1181,22.507,59.77,22.847
2014-12-18 00:00:00,28.163,30.311,150.6103,21.67,61.48,21.511
2014-12-19 00:00:00,27.945,29.967,151.403,21.11,61.93,20.796
2014-12-22 00:00:00,28.235,29.407,154.2017,20.802,61.94,20.42
2014-12-23 00:00:00,28.135,29.418,154.9658,20.381,62.48,19.791
2014-12-24 00:00:00,28.003,35.87,154.5646,20.265,62.48,19.67
2014-12-26 00:00:00,28.498,29.041,155.0613,20.414,62.55,19.632
2014-12-29 00:00:00,28.478,28.911,153.3134,20.667,62.96,19.615
2014-12-30 00:00:00,28.13,29.012,152.874,20.616,63.15,19.76
2014-12-31 00:00:00,27.595,29.466,153.2465,20.606,62.58,20.237
2015-01-02 00:00:00,27.333,30.134,154.7939,20.91,62.49,20.468
2015-01-05 00:00:00,26.563,30.938,152.3582,21.461,60.55,22.267
2015-01-06 00:00:00,26.565,31.758,149.0724,22.156,58.98,23.624
2015-01-07 00:00:00,26.938,31.87,148.0982,21.896,59.07,23.321
2015-01-08 00:00:00,27.973,31.004,151.3171,20.996,60.39,22.184
2015-01-09 00:00:00,28.003,31.145,151.9761,21.202,59.34,22.625
2015-01-12 00:00:00,27.313,32.039,149.4259,21.71,58.83,22.89
2015-01-13 00:00:00,27.555,31.436,149.7793,21.524,58.84,22.911
2015-01-14 00:00:00,27.45,31.971,148.8146,21.952,56.81,23.021
2015-01-15 00:00:00,26.705,32.968,147.6397,22.202,54.99,24.138
2015-01-16 00:00:00,26.498,32.145,150.0945,21.355,55.93,23.669
2015-01-20 00:00:00,27.18,31.286,149.913,21.178,55.71,23.583
2015-01-21 00:00:00,27.388,30.612,145.2709,20.597,55.89,23.161
2015-01-22 00:00:00,28.1,29.299,148.4229,19.808,57.59,22.065
2015-01-23 00:00:00,28.245,28.882,148.8814,19.379,56.68,22.049
2015-01-26 00:00:00,28.275,29.225,149.3494,19.76,56.77,21.689
2015-01-27 00:00:00,27.285,29.766,146.7801,20.342,56.2,22.112
2015-01-28 00:00:00,28.828,28.963,144.7551,20.813,54.75,22.815
2015-01-29 00:00:00,29.725,28.31,148.5089,20.849,55.67,22.674
2015-01-30 00:00:00,29.29,29.21,146.4362,21.557,54.38,24.134
2015-02-02 00:00:00,29.658,28.908,147.7257,21.566,55.47,23.415
2015-02-03 00:00:00,29.663,28.201,151.3648,20.954,56.72,22.5
2015-02-04 00:00:00,29.89,28.041,149.9225,21.075,56.38,22.413
2015-02-05 00:00:00,29.985,27.756,150.8299,20.863,56.77,21.912
2015-02-06 00:00:00,29.733,28.427,149.6933,21.076,57.89,21.38
2015-02-09 00:00:00,29.93,27.402,148.7668,21.282,57.82,21.872
2015-02-10 00:00:00,30.505,27.655,151.4508,20.853,58.46,21.802
2015-02-11 00:00:00,31.22,27.682,151.1069,20.791,58.37,22.049
2015-02-12 00:00:00,31.615,27.789,151.4126,20.605,59.57,21.491
2015-02-13 00:00:00,31.77,27.619,153.2083,20.391,59.67,21.385
2015-02-17 00:00:00,31.958,27.64,153.7432,20.34,60.1,21.026
2015-02-18 00:00:00,32.179,27.269,154.918,20.01,59.37,21.446
2015-02-19 00:00:00,32.112,27.481,156.5418,19.845,59.23,21.492
2015-02-20 00:00:00,32.374,27.462,156.3126,19.777,59.8,21.331
2015-02-23 00:00:00,33.25,27.819,155.6058,19.759,59.35,21.531
2015-02-24 00:00:00,33.043,27.804,157.4397,19.487,60.82,20.724
2015-02-25 00:00:00,32.197,28.232,155.5103,19.646,61.14,20.593
2015-02-26 00:00:00,32.604,28.192,153.6572,19.696,61.58,20.405
2015-02-27 00:00:00,32.115,28.328,154.6793,19.372,61.28,20.576
2015-03-02 00:00:00,32.273,28.385,153.2847,19.334,61.77,20.393
2015-03-03 00:00:00,32.34,28.393,153.8101,19.561,61.97,20.381
2015-03-04 00:00:00,32.135,28.366,152.2722,19.622,62.13,20.284
2015-03-05 00:00:00,31.603,28.738,153.9533,19.623,62,20.54
2015-03-06 00:00:00,31.65,28.94,151.3935,19.899,60.89,20.961
2015-03-09 00:00:00,31.785,28.448,153.5617,19.636,61.5,20.855
2015-03-10 00:00:00,31.128,28.636,150.7344,19.919,59.96,21.554
2015-03-11 00:00:00,30.56,28.799,149.7697,20.129,60.24,21.53
2015-03-12 00:00:00,31.113,28.478,150.8968,20.023,61.37,20.709
2015-03-13 00:00:00,30.898,28.575,147.3627,20.455,61,21.182
2015-03-16 00:00:00,31.238,28.132,150.0372,20.11,61.85,20.831
2015-03-17 00:00:00,31.76,28.09,149.9225,20.019,61.61,20.937
2015-03-18 00:00:00,32.118,27.697,152.6448,19.533,61.75,20.641
2015-03-19 00:00:00,31.874,27.712,152.6448,19.509,61.2,20.778
2015-03-20 00:00:00,31.475,27.599,155.5771,19.18,61.75,20.313
2015-03-23 00:00:00,31.803,27.539,157.2486,19.094,61.14,20.296
2015-03-24 00:00:00,31.673,27.395,155.6917,19.09,60.46,20.593
2015-03-25 00:00:00,30.845,28.255,152.0621,19.788,59.61,20.853
2015-03-26 00:00:00,31.06,28.108,153.3898,19.988,59.54,21.318
2015-03-27 00:00:00,30.813,28.343,153.2083,19.793,59.55,21.062
2015-03-30 00:00:00,31.593,27.438,155.3765,19.627,60.96,20.712
2015-03-31 00:00:00,31.108,27.59,153.3038,19.945,60.58,20.829
2015-04-01 00:00:00,31.063,27.577,152.043,20.108,59.95,20.934
2015-04-02 00:00:00,31.33,27.543,153.2561,20.699,60.52,20.833
2015-04-06 00:00:00,31.838,27.393,154.7748,20.145,60.47,20.589
2015-04-07 00:00:00,31.503,27.582,154.8034,20.087,60.85,20.72
2015-04-08 00:00:00,31.4,27.508,154.5933,20.063,61.05,20.675
2015-04-09 00:00:00,31.64,27.594,155.0613,20.023,61.47,20.48
2015-04-10 00:00:00,31.775,27.624,155.558,19.785,61.7,20.099
2015-04-13 00:00:00,31.713,27.673,155.0995,19.732,62.07,20.051
2015-04-14 00:00:00,31.575,27.58,155.0231,19.652,63.04,19.405
2015-04-15 00:00:00,31.695,27.333,156.7711,19.349,64.21,18.624
2015-04-16 00:00:00,31.543,27.234,155.8159,19.366,63.81,18.713
2015-04-17 00:00:00,31.188,27.852,153.4662,19.902,62.84,19.337
2015-04-20 00:00:00,31.9,26.996,158.7101,19.322,63.24,19.292
2015-04-21 00:00:00,31.728,27.259,156.8952,19.085,62.31,19.271
2015-04-22 00:00:00,32.155,27.145,157.9459,18.997,62.94,19.18
2015-04-23 00:00:00,32.417,27.121,162.6071,19.05,62.8,19.148
2015-04-24 00:00:00,32.57,27.516,162.1677,19.077,62.6,19.374
2015-04-27 00:00:00,33.163,28.006,163.0751,19.28,62.34,19.929
2015-04-28 00:00:00,32.64,26.87,166.1221,18.898,62.76,19.702
2015-04-29 00:00:00,32.16,27.023,166.5806,19.158,63.6,19.639
2015-04-30 00:00:00,31.288,28.326,163.61,19.907,63.26,20.056
2015-05-01 00:00:00,32.237,27.734,165.8833,19.463,63.61,20.138
2015-05-04 00:00:00,32.175,27.133,166.1699,19.577,64.72,19.608
2015-05-05 00:00:00,31.45,27.714,165.3198,19.704,64.4,19.961
2015-05-06 00:00:00,31.253,27.864,162.4256,20.077,63.92,20.631
2015-05-07 00:00:00,31.315,27.362,163.3235,20.174,64.5,20.592
2015-05-08 00:00:00,31.905,26.464,164.9377,19.762,65.49,20.269
2015-05-11 00:00:00,31.58,26.701,163.4477,19.87,65.45,20.147
2015-05-12 00:00:00,31.466,26.88,162.9032,19.964,65.36,20.13
2015-05-13 00:00:00,31.503,26.926,164.5557,19.876,65.52,20.156
2015-05-14 00:00:00,32.237,26.653,166.2463,19.634,66.05,20.09
2015-05-15 00:00:00,32.193,26.389,165.4917,19.433,65.88,20.123
2015-05-18 00:00:00,32.548,26.141,165.3007,19.388,66.42,19.881
2015-05-19 00:00:00,32.518,26.234,165.7019,19.371,67.01,19.798
2015-05-20 00:00:00,32.515,25.675,165.9693,19.328,66.48,20.348
2015-05-21 00:00:00,32.848,25.581,165.5681,19.339,66.65,20.523
2015-05-22 00:00:00,33.135,25.535,164.4983,19.332,66.47,20.438
2015-05-26 00:00:00,32.405,26.304,162.5021,19.817,65.73,20.904
2015-05-27 00:00:00,33.011,26.01,164.2882,19.546,66.47,20.385
2015-05-28 00:00:00,32.945,26.032,164.0112,19.596,66.2,20.459
2015-05-29 00:00:00,32.57,26.042,162.0436,19.646,65.78,20.545
2015-06-01 00:00:00,32.634,25.937,162.5498,19.767,66.08,20.405
2015-06-02 00:00:00,32.49,25.872,162.0436,19.688,66.02,20.402
2015-06-03 00:00:00,32.53,25.853,162.3015,19.695,66.7,20.16
2015-06-04 00:00:00,32.34,25.914,160.8305,20.054,66.33,20.715
2015-06-05 00:00:00,32.163,26.051,159.8945,20.12,67.42,20.396
2015-06-08 00:00:00,31.95,26.48,157.9268,20.434,66.89,20.696
2015-06-09 00:00:00,31.855,26.421,158.2516,20.531,67.18,20.668
2015-06-10 00:00:00,32.22,25.805,161.3463,20.078,68.26,20.406
2015-06-11 00:00:00,32.148,25.683,161.2126,20.082,68.52,20.214
2015-06-12 00:00:00,31.793,25.603,159.5028,20.164,68.25,20.355
2015-06-15 00:00:00,31.73,25.494,158.8056,20.381,67.99,20.488
2015-06-16 00:00:00,31.9,25.164,159.3596,20.252,68.37,20.622
2015-06-17 00:00:00,31.825,25.189,159.6748,20.151,68.14,20.415
2015-06-18 00:00:00,31.97,24.858,160.7063,19.898,68.78,20.099
2015-06-19 00:00:00,31.65,24.869,159.5028,19.87,68.08,19.939
2015-06-22 00:00:00,31.903,24.433,160.2097,19.666,68.96,19.74
2015-06-23 00:00:00,31.758,24.429,161.0598,19.578,69.75,19.603
2015-06-24 00:00:00,32.028,24.462,159.4837,19.715,69.02,19.986
2015-06-25 00:00:00,31.875,24.634,158.6336,19.802,68.65,19.91
2015-06-26 00:00:00,31.688,24.869,158.0414,19.814,68.95,20.02
2015-06-29 00:00:00,31.133,25.871,155.6631,20.325,67.2,21.265
2015-06-30 00:00:00,31.356,25.574,155.367,20.206,67.76,21.009
2015-07-01 00:00:00,31.65,25.104,157.1149,19.959,68.07,20.915
2015-07-02 00:00:00,31.61,24.825,157.688,20.041,67.52,21.211
2015-07-06 00:00:00,31.5,24.991,157.3442,19.853,67.33,21.22
2015-07-07 00:00:00,31.423,24.89,157.6021,19.928,66.8,21.451
2015-07-08 00:00:00,30.643,25.946,155.8446,20.232,65.43,22.209
2015-07-09 00:00:00,30.018,26.55,156.5036,20.053,66.11,21.732
2015-07-10 00:00:00,30.82,25.781,159.4646,19.742,67.05,21.164
2015-07-13 00:00:00,31.415,25.282,161.7857,19.227,68.09,20.264
2015-07-14 00:00:00,31.403,25.003,161.0502,19.136,69.04,19.614
2015-07-15 00:00:00,31.705,24.889,160.9738,19.076,69.19,19.303
2015-07-16 00:00:00,32.127,24.706,163.333,18.701,69.56,19.038
2015-07-17 00:00:00,32.405,25.09,164.7753,18.684,69.21,19.085
2015-07-20 00:00:00,33.018,25.384,165.4535,18.999,69.26,19.003
2015-07-21 00:00:00,32.688,25.348,155.7586,18.576,69.1,19.138
2015-07-22 00:00:00,31.305,25.127,153.1605,19.021,70.08,19.302
2015-07-23 00:00:00,31.29,25.474,154.4787,18.868,69.64,19.527
2015-07-24 00:00:00,31.125,25.556,152.5874,19.096,68.91,19.854
2015-07-27 00:00:00,30.693,25.83,151.9379,19.11,68.01,20.382
2015-07-28 00:00:00,30.845,25.543,152.874,18.901,68.05,20.12
2015-07-29 00:00:00,30.748,25.495,153.8674,18.771,68.94,19.657
2015-07-30 00:00:00,30.593,25.781,153.7432,18.648,69.04,19.679
2015-07-31 00:00:00,30.325,26.145,154.727,18.685,68.53,19.726
2015-08-03 00:00:00,29.61,27.031,151.5941,19.061,68.53,19.715
2015-08-04 00:00:00,28.66,28.017,150.5338,19.063,68.46,19.538
2015-08-05 00:00:00,28.85,27.845,150.8204,19.066,68.73,19.621
2015-08-06 00:00:00,28.783,28.534,149.3112,19.485,68.25,19.81
2015-08-07 00:00:00,28.88,28.128,148.165,19.537,68.05,19.956
2015-08-10 00:00:00,29.93,27.17,149.722,18.996,68.89,19.358
2015-08-11 00:00:00,28.373,29.361,148.5376,19.298,68.23,19.913
2015-08-12 00:00:00,28.81,28.869,149.1584,19.413,67.24,20.443
2015-08-13 00:00:00,28.788,28.232,148.1173,19.394,67.55,20.174
2015-08-14 00:00:00,28.99,27.964,148.7668,19.306,67.89,20.078
2015-08-17 00:00:00,29.29,27.675,149.3017,19.172,68.07,19.816
2015-08-18 00:00:00,29.125,27.717,149.0151,19.179,68.21,19.786
2015-08-19 00:00:00,28.753,28.101,147.0379,19.318,67.6,20.043
2015-08-20 00:00:00,28.163,28.876,145.8153,19.969,65.94,21.129
2015-08-21 00:00:00,26.44,33.702,142.1762,21.159,63.6,22.555
2015-08-24 00:00:00,25.78,37.993,137.0374,23.537,60.25,25.599
2015-08-25 00:00:00,25.935,38.076,134.6399,23.204,59.91,24.832
2015-08-26 00:00:00,27.423,33.762,140.1226,21.936,62.91,23.729
2015-08-27 00:00:00,28.23,32.903,141.8801,21.368,64.48,22.578
2015-08-28 00:00:00,28.323,32.945,141.3452,21.533,64.13,23.22
2015-08-31 00:00:00,28.19,32.938,141.2592,21.562,64.1,23.23
2015-09-01 00:00:00,26.93,35.471,136.2828,23.98,61.45,26.416
2015-09-02 00:00:00,28.085,34.426,138.5465,23.33,62.57,25.008
2015-09-03 00:00:00,27.593,34.572,140.199,23.03,62.68,24.496
2015-09-04 00:00:00,27.318,35.801,137.2571,23.576,61.5,25.701
2015-09-08 00:00:00,28.078,34.345,140.6288,22.906,63.16,24.386
2015-09-09 00:00:00,27.538,33.998,138.5465,23.002,62.18,24.667
2015-09-10 00:00:00,28.143,33.126,139.645,22.953,62.66,24.68
2015-09-11 00:00:00,28.553,32.34,140.7625,22.793,62.56,24.486
2015-09-14 00:00:00,28.828,32.461,139.1196,23.083,62.38,24.61
2015-09-15 00:00:00,29.07,31.579,140.9153,22.48,63.58,23.554
2015-09-16 00:00:00,29.103,30.951,141.7559,21.81,64.14,22.744
2015-09-17 00:00:00,28.48,30.845,141.498,21.604,62.65,22.966
2015-09-18 00:00:00,28.363,31.347,138.0307,22.19,60.94,23.444
2015-09-21 00:00:00,28.803,30.701,139.9124,21.617,61.45,22.663
2015-09-22 00:00:00,28.35,31.619,137.9543,22.066,60.91,23.25
2015-09-23 00:00:00,28.58,31.354,137.2189,22.237,60.64,23.263
2015-09-24 00:00:00,28.75,31.118,137.9352,22.042,60.22,23.587
2015-09-25 00:00:00,28.678,31.15,138.8999,22.167,61.47,23.027
2015-09-28 00:00:00,28.11,32.375,136.13,22.919,59.98,24.053
2015-09-29 00:00:00,27.265,33.959,136.0822,22.909,59.84,24.414
2015-09-30 00:00:00,27.575,33.017,138.4701,22.308,60.97,24.128
2015-10-01 00:00:00,27.395,33.035,137.152,22.49,61.42,24.223
2015-10-02 00:00:00,27.595,32.452,138.0976,22.225,60.81,24.421
2015-10-05 00:00:00,27.695,31.762,142.3576,21.663,62.02,23.228
2015-10-06 00:00:00,27.828,31.439,142.1093,21.651,62.05,23.194
2015-10-07 00:00:00,27.695,31.485,143.3606,21.22,62.13,22.952
2015-10-08 00:00:00,27.375,31.364,145.4524,21.12,62.13,22.712
2015-10-09 00:00:00,28.03,30.565,145.5574,20.791,61.93,22.489
2015-10-12 00:00:00,27.9,29.8,144.3635,20.583,61.72,22.276
2015-10-13 00:00:00,27.948,29.644,142.9116,20.847,61.55,22.318
2015-10-14 00:00:00,27.553,29.707,143.2842,20.856,59.99,22.249
2015-10-15 00:00:00,27.965,29.259,143.3606,20.582,61.89,21.597
2015-10-16 00:00:00,27.76,29.093,143.6471,20.858,62.43,21.565
2015-10-19 00:00:00,27.933,28.935,142.5296,20.981,62.22,21.128
2015-10-20 00:00:00,28.443,28.733,134.3343,20.41,62.52,20.644
2015-10-21 00:00:00,28.44,28.682,134.6017,20.273,62.06,20.97
2015-10-22 00:00:00,28.875,28.074,137.6296,19.714,63.19,20.55
2015-10-23 00:00:00,29.77,27.733,138.1931,19.709,63.87,20.457
2015-10-26 00:00:00,28.82,29.291,137.2189,19.86,63.9,20.547
2015-10-27 00:00:00,28.638,29.969,131.6789,20.741,63.64,20.778
2015-10-28 00:00:00,29.818,27.621,134.5157,20.664,65.5,20.502
2015-10-29 00:00:00,30.133,27.507,134.2483,20.445,65.21,21.251
2015-10-30 00:00:00,29.875,27.897,133.7994,20.334,64.25,21.339
2015-11-02 00:00:00,30.295,27.215,134.0764,20.334,65.54,21.352
2015-11-03 00:00:00,30.643,27.237,135.5187,20.136,65.78,21.366
2015-11-04 00:00:00,30.5,27.327,135.2799,20.266,65.85,21.706
2015-11-05 00:00:00,30.23,27.576,133.6179,20.502,66.44,21.77
2015-11-06 00:00:00,30.265,27.783,132.0514,20.554,68.46,21.821
2015-11-09 00:00:00,30.143,27.878,129.2432,21.066,67.39,22.377
2015-11-10 00:00:00,29.193,28.785,129.3961,20.975,67.68,22.245
2015-11-11 00:00:00,29.028,28.528,128.9662,21.073,67.35,22.424
2015-11-12 00:00:00,28.93,28.608,127.075,21.392,66,23.24
2015-11-13 00:00:00,28.085,29.215,125.8429,21.832,65.56,23.654
2015-11-16 00:00:00,28.544,28.876,127.715,21.739,66.51,23.326
2015-11-17 00:00:00,28.423,29.006,127.82,21.643,66.13,23.199
2015-11-18 00:00:00,29.323,28.876,129.7304,21.533,67.45,22.526
2015-11-19 00:00:00,29.695,28.601,130.6091,21.421,67.66,22.527
2015-11-20 00:00:00,29.825,28.343,132.2902,21.155,67.54,22.051
2015-11-23 00:00:00,29.438,28.065,132.252,21.001,66.88,22.09
2015-11-24 00:00:00,29.72,27.994,132.3857,20.908,66.78,22.194
2015-11-25 00:00:00,29.508,28.065,131.8126,20.746,66.86,22.034
2015-11-27 00:00:00,29.453,27.962,132.252,20.723,67.17,22.269
2015-11-30 00:00:00,29.575,27.846,133.169,20.75,66.68,22.281
2015-12-01 00:00:00,29.335,27.74,134.9456,20.653,67.61,22.101
2015-12-02 00:00:00,29.07,27.617,133.4364,20.949,66.66,22.576
2015-12-03 00:00:00,28.8,28.236,132.6914,21.291,65.8,23.093
2015-12-04 00:00:00,29.758,27.059,134.1337,20.93,67.89,22.207
2015-12-07 00:00:00,29.57,27.259,133.2931,20.996,67,22.736
2015-12-08 00:00:00,29.558,27.337,131.8604,21.284,65.96,23.096
2015-12-09 00:00:00,28.905,28.36,130.485,21.673,65.46,23.449
2015-12-10 00:00:00,29.043,28.243,130.6473,21.78,65.61,23.316
2015-12-11 00:00:00,28.295,29.447,128.5364,22.797,64.07,24.758
2015-12-14 00:00:00,28.12,28.84,129.8354,22.793,64.27,24.516
2015-12-15 00:00:00,27.623,28.385,131.612,22.272,66.1,23.298
2015-12-16 00:00:00,27.835,27.503,133.0448,21.748,67.53,21.899
2015-12-17 00:00:00,27.245,27.424,130.6187,21.951,66.28,22.171
2015-12-18 00:00:00,26.508,28.288,128.8516,22.46,64.4,23.431
2015-12-21 00:00:00,26.833,28.016,129.4247,22.12,65.54,23.03
2015-12-22 00:00:00,26.808,27.355,131.7458,21.551,65.68,22.591
2015-12-23 00:00:00,27.153,26.302,132.3284,21.193,66.73,21.814
2015-12-24 00:00:00,27.008,26.11,132.0514,20.703,66.6,21.795
2015-12-28 00:00:00,26.705,26.488,131.4401,21.255,66.38,22.001
2015-12-29 00:00:00,27.185,25.714,133.5128,20.805,67.07,21.249
2015-12-30 00:00:00,26.83,26.105,133.0926,20.967,66.59,21.518
2015-12-31 00:00:00,26.315,26.989,131.4497,21.131,66.03,21.648
2016-01-04 00:00:00,26.338,27.496,129.8545,21.924,63.62,23.226
2016-01-05 00:00:00,25.678,28.289,129.759,21.919,63.73,22.905
2016-01-06 00:00:00,25.175,29.332,129.1095,22.326,62.81,23.541
2016-01-07 00:00:00,24.113,30.712,126.9031,22.972,60.27,25.211
2016-01-08 00:00:00,24.24,30.405,125.7282,23.401,58.92,25.604
2016-01-11 00:00:00,24.633,29.951,127.2565,22.962,58.83,25.669
2016-01-12 00:00:00,24.99,29.662,126.9413,22.735,58.96,25.074
2016-01-13 00:00:00,24.348,31.02,125.2889,23.386,57.34,26.187
2016-01-14 00:00:00,24.88,30.193,126.9508,22.971,58.2,25.24
2016-01-15 00:00:00,24.283,31.804,124.2,23.773,57.04,26.919
2016-01-19 00:00:00,24.165,31.665,122.3661,24.377,57.01,26.58
2016-01-20 00:00:00,24.198,32.232,116.3963,24.308,55.51,28.358
2016-01-21 00:00:00,24.075,31.632,117.3992,23.815,55.25,26.822
2016-01-22 00:00:00,25.355,29.882,117.0076,23.101,56.95,25.627
2016-01-25 00:00:00,24.86,30.697,116.6064,23.413,55.66,26.744
2016-01-26 00:00:00,24.998,29.566,117.0936,23.143,57.08,25.711
2016-01-27 00:00:00,23.355,30.444,115.5366,23.401,57.04,25.921
2016-01-28 00:00:00,23.523,29.982,116.7401,23.105,57.28,25.952
2016-01-29 00:00:00,24.335,28.735,119.1949,22.165,59.5,24.46
2016-02-01 00:00:00,24.108,28.996,119.2331,22.149,58.86,24.881
2016-02-02 00:00:00,23.62,29.647,117.4279,22.811,57.03,26.674
2016-02-03 00:00:00,24.088,29.634,119.1281,22.858,57.41,27.089
2016-02-04 00:00:00,24.15,29.482,121.9267,22.609,58.4,26.81
2016-02-05 00:00:00,23.505,30.758,122.8054,23.104,57.75,27.624
2016-02-08 00:00:00,23.753,31.163,121.2867,24.548,56.54,29.952
2016-02-09 00:00:00,23.748,31.533,118.5072,25.012,56.2,29.796
2016-02-10 00:00:00,23.568,31.516,114.8012,25.681,55.52,29.759
2016-02-11 00:00:00,23.425,32.13,112.5661,26.33,53.07,32.731
2016-02-12 00:00:00,23.498,32.015,115.6131,25.584,57.49,29.544
2016-02-16 00:00:00,24.16,31.834,117.2368,24.895,58.35,27.744
2016-02-17 00:00:00,24.53,30.524,120.4462,23.926,58.77,26.673
2016-02-18 00:00:00,24.065,30.418,126.5115,23.666,57.81,27.114
2016-02-19 00:00:00,24.01,30.249,127.1132,23.277,57.82,27.12
2016-02-22 00:00:00,24.22,28.741,127.7723,22.535,58.57,25.888
2016-02-23 00:00:00,23.673,29.429,126.4637,22.804,56.12,27.779
2016-02-24 00:00:00,24.025,29.088,126.8458,23.125,56.14,28.101
2016-02-25 00:00:00,24.19,29.118,128.4696,22.93,57.01,27.367
2016-02-26 00:00:00,24.228,29.01,126.1103,23.277,57.54,26.661
2016-02-29 00:00:00,24.173,28.985,125.1551,23.237,56.3,27.197
2016-03-01 00:00:00,25.133,27.803,128.3454,22.661,59.2,25.516
2016-03-02 00:00:00,25.188,27.786,130.1889,22.582,59.76,24.951
2016-03-03 00:00:00,25.375,27.895,131.6216,22.301,59.96,24.723
2016-03-04 00:00:00,25.753,27.555,131.6216,22.142,60.05,24.463
2016-03-07 00:00:00,25.468,28.209,133.8662,22.491,59.94,24.528
2016-03-08 00:00:00,25.258,27.995,132.8347,22.814,58.78,25.79
2016-03-09 00:00:00,25.28,27.717,134.1146,22.806,59.12,25.577
2016-03-10 00:00:00,25.293,27.552,133.9044,22.685,58.61,25.707
2016-03-11 00:00:00,25.565,27.011,135.9771,22.185,59.34,23.927
2016-03-14 00:00:00,25.63,26.97,136.3783,22.124,59.12,23.95
2016-03-15 00:00:00,26.145,26.835,136.5502,22.056,59.2,23.835
